"REF_DATE","GEO","DGUID","Age (2)","Highest certificate, diploma or degree (16)","Major field of study - Classification of Instructional Programs (CIP) 2021 (500)","Occupation - Unit group - National Occupational Classification (NOC) 2021 (821A)","Gender (3)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","4.1.1.1.268.1","73205","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Men+","","0","units","0","","4.1.1.1.268.2","26255","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Women+","","0","units","0","","4.1.1.1.268.3","46955","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","4.1.1.1.358.1","15920","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Men+","","0","units","0","","4.1.1.1.358.2","6985","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Women+","","0","units","0","","4.1.1.1.358.3","8935","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","4.1.1.1.422.1","141360","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Men+","","0","units","0","","4.1.1.1.422.2","60170","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Women+","","0","units","0","","4.1.1.1.422.3","81190","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","4.1.1.1.527.1","89775","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Men+","","0","units","0","","4.1.1.1.527.2","82710","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Women+","","0","units","0","","4.1.1.1.527.3","7065","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","4.1.1.1.671.1","20710","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Men+","","0","units","0","","4.1.1.1.671.2","17075","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Women+","","0","units","0","","4.1.1.1.671.3","3640","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","4.1.1.1.725.1","21655","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Men+","","0","units","0","","4.1.1.1.725.2","16050","","","","0"
"2021","Nova Scotia","2021A000212","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Women+","","0","units","0","","4.1.1.1.725.3","5605","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","5.1.1.1.3.1","423255","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Men+","","0","units","0","","5.1.1.1.3.2","218180","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Women+","","0","units","0","","5.1.1.1.3.3","205075","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","5.1.1.1.4.1","3810","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Men+","","0","units","0","","5.1.1.1.4.2","2465","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Women+","","0","units","0","","5.1.1.1.4.3","1340","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","5.1.1.1.10.1","63420","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Men+","","0","units","0","","5.1.1.1.10.2","18285","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Women+","","0","units","0","","5.1.1.1.10.3","45135","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","5.1.1.1.105.1","25575","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Men+","","0","units","0","","5.1.1.1.105.2","19945","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Women+","","0","units","0","","5.1.1.1.105.3","5635","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","5.1.1.1.202.1","37225","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Men+","","0","units","0","","5.1.1.1.202.2","5955","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Women+","","0","units","0","","5.1.1.1.202.3","31265","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","5.1.1.1.268.1","55630","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Men+","","0","units","0","","5.1.1.1.268.2","19220","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Women+","","0","units","0","","5.1.1.1.268.3","36410","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","5.1.1.1.358.1","9150","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Men+","","0","units","0","","5.1.1.1.358.2","4145","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Women+","","0","units","0","","5.1.1.1.358.3","5010","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","5.1.1.1.422.1","114365","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Men+","","0","units","0","","5.1.1.1.422.2","48225","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Women+","","0","units","0","","5.1.1.1.422.3","66140","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","5.1.1.1.527.1","75675","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Men+","","0","units","0","","5.1.1.1.527.2","70425","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Women+","","0","units","0","","5.1.1.1.527.3","5255","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","5.1.1.1.671.1","16735","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Men+","","0","units","0","","5.1.1.1.671.2","13740","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Women+","","0","units","0","","5.1.1.1.671.3","2990","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","5.1.1.1.725.1","21680","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Men+","","0","units","0","","5.1.1.1.725.2","15775","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Women+","","0","units","0","","5.1.1.1.725.3","5900","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","6.1.1.1.3.1","4747110","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Men+","","0","units","0","","6.1.1.1.3.2","2464320","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Women+","","0","units","0","","6.1.1.1.3.3","2282790","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","6.1.1.1.4.1","83500","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Men+","","0","units","0","","6.1.1.1.4.2","60115","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Women+","","0","units","0","","6.1.1.1.4.3","23385","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","6.1.1.1.10.1","832790","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Men+","","0","units","0","","6.1.1.1.10.2","273850","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Women+","","0","units","0","","6.1.1.1.10.3","558940","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","6.1.1.1.105.1","376995","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Men+","","0","units","0","","6.1.1.1.105.2","284830","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Women+","","0","units","0","","6.1.1.1.105.3","92160","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","6.1.1.1.202.1","382265","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Men+","","0","units","0","","6.1.1.1.202.2","74415","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Women+","","0","units","0","","6.1.1.1.202.3","307850","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","6.1.1.1.268.1","601675","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Men+","","0","units","0","","6.1.1.1.268.2","179715","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Women+","","0","units","0","","6.1.1.1.268.3","421960","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","6.1.1.1.358.1","173015","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Men+","","0","units","0","","6.1.1.1.358.2","85080","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Women+","","0","units","0","","6.1.1.1.358.3","87935","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","6.1.1.1.422.1","1207455","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Men+","","0","units","0","","6.1.1.1.422.2","563310","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Women+","","0","units","0","","6.1.1.1.422.3","644140","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","6.1.1.1.527.1","762630","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Men+","","0","units","0","","6.1.1.1.527.2","700360","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Women+","","0","units","0","","6.1.1.1.527.3","62270","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","6.1.1.1.671.1","99600","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Men+","","0","units","0","","6.1.1.1.671.2","79010","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Women+","","0","units","0","","6.1.1.1.671.3","20590","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","6.1.1.1.725.1","227185","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Men+","","0","units","0","","6.1.1.1.725.2","163635","","","","0"
"2021","Quebec","2021A000224","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Women+","","0","units","0","","6.1.1.1.725.3","63550","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","7.1.1.1.3.1","7885715","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Men+","","0","units","0","","7.1.1.1.3.2","4072740","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Women+","","0","units","0","","7.1.1.1.3.3","3812970","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","7.1.1.1.4.1","99875","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Men+","","0","units","0","","7.1.1.1.4.2","69175","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Women+","","0","units","0","","7.1.1.1.4.3","30700","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","7.1.1.1.10.1","1428300","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Men+","","0","units","0","","7.1.1.1.10.2","479380","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Women+","","0","units","0","","7.1.1.1.10.3","948920","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","7.1.1.1.105.1","718405","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Men+","","0","units","0","","7.1.1.1.105.2","537175","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Women+","","0","units","0","","7.1.1.1.105.3","181235","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","7.1.1.1.202.1","578200","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Men+","","0","units","0","","7.1.1.1.202.2","115790","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Women+","","0","units","0","","7.1.1.1.202.3","462405","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","7.1.1.1.268.1","957480","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Men+","","0","units","0","","7.1.1.1.268.2","316155","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Women+","","0","units","0","","7.1.1.1.268.3","641320","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","7.1.1.1.358.1","272540","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Men+","","0","units","0","","7.1.1.1.358.2","123405","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Women+","","0","units","0","","7.1.1.1.358.3","149130","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","7.1.1.1.422.1","1978335","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Men+","","0","units","0","","7.1.1.1.422.2","877765","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Women+","","0","units","0","","7.1.1.1.422.3","1100565","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","7.1.1.1.527.1","1278455","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Men+","","0","units","0","","7.1.1.1.527.2","1153435","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Women+","","0","units","0","","7.1.1.1.527.3","125020","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","7.1.1.1.671.1","168470","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Men+","","0","units","0","","7.1.1.1.671.2","126660","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Women+","","0","units","0","","7.1.1.1.671.3","41815","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","7.1.1.1.725.1","405660","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Men+","","0","units","0","","7.1.1.1.725.2","273785","","","","0"
"2021","Ontario","2021A000235","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Women+","","0","units","0","","7.1.1.1.725.3","131870","","","","0"
