"REF_DATE","GEO","DGUID","Age (2)","Highest certificate, diploma or degree (16)","Major field of study - Classification of Instructional Programs (CIP) 2021 (500)","Occupation - Unit group - National Occupational Classification (NOC) 2021 (821A)","Gender (3)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","New Brunswick","2021A000213","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","5.1.9.1.202.1","13725","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","5.1.9.1.268.1","12850","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","5.1.9.1.358.1","2055","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","5.1.9.1.422.1","24040","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","5.1.9.1.527.1","18535","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","5.1.9.1.671.1","2675","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","5.1.9.1.725.1","4275","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","5.1.12.1.3.1","68245","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","5.1.12.1.4.1","1190","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","5.1.12.1.10.1","14480","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","5.1.12.1.105.1","8020","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","5.1.12.1.202.1","9770","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","5.1.12.1.268.1","17390","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","5.1.12.1.358.1","2475","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","5.1.12.1.422.1","10060","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","5.1.12.1.527.1","2675","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","5.1.12.1.671.1","915","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","5.1.12.1.725.1","1275","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","5.1.15.1.3.1","18265","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","5.1.15.1.4.1","625","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","5.1.15.1.10.1","2800","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","5.1.15.1.105.1","2485","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","5.1.15.1.202.1","2135","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","5.1.15.1.268.1","7045","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","5.1.15.1.358.1","770","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","5.1.15.1.422.1","1550","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","5.1.15.1.527.1","480","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","5.1.15.1.671.1","145","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","5.1.15.1.725.1","235","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","5.1.16.1.3.1","2825","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","5.1.16.1.4.1","65","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","5.1.16.1.10.1","90","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","5.1.16.1.105.1","455","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","5.1.16.1.202.1","455","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","5.1.16.1.268.1","1575","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","5.1.16.1.358.1","105","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","5.1.16.1.422.1","60","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","5.1.16.1.527.1","10","","","","0"
"2021","New Brunswick","2021A000213","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","5.1.16.1.725.1","10","","","","0"
"2021","Quebec","2021A000224","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","6.1.2.1.3.1","565915","","","","0"
"2021","Quebec","2021A000224","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","6.1.2.1.4.1","5050","","","","0"
"2021","Quebec","2021A000224","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","6.1.2.1.10.1","39120","","","","0"
"2021","Quebec","2021A000224","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","6.1.2.1.105.1","3360","","","","0"
"2021","Quebec","2021A000224","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","6.1.2.1.202.1","10005","","","","0"
"2021","Quebec","2021A000224","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","6.1.2.1.268.1","17295","","","","0"
"2021","Quebec","2021A000224","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","6.1.2.1.358.1","12300","","","","0"
"2021","Quebec","2021A000224","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","6.1.2.1.422.1","256460","","","","0"
"2021","Quebec","2021A000224","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","6.1.2.1.527.1","135950","","","","0"
"2021","Quebec","2021A000224","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","6.1.2.1.671.1","27705","","","","0"
"2021","Quebec","2021A000224","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","6.1.2.1.725.1","58675","","","","0"
"2021","Quebec","2021A000224","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","6.1.3.1.3.1","912920","","","","0"
"2021","Quebec","2021A000224","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","6.1.3.1.4.1","12030","","","","0"
"2021","Quebec","2021A000224","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","6.1.3.1.10.1","148400","","","","0"
"2021","Quebec","2021A000224","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","6.1.3.1.105.1","26695","","","","0"
"2021","Quebec","2021A000224","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","6.1.3.1.202.1","33470","","","","0"
"2021","Quebec","2021A000224","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","6.1.3.1.268.1","51910","","","","0"
"2021","Quebec","2021A000224","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","6.1.3.1.358.1","27015","","","","0"
"2021","Quebec","2021A000224","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","6.1.3.1.422.1","369330","","","","0"
"2021","Quebec","2021A000224","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","6.1.3.1.527.1","158060","","","","0"
"2021","Quebec","2021A000224","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","6.1.3.1.671.1","23790","","","","0"
"2021","Quebec","2021A000224","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","6.1.3.1.725.1","62210","","","","0"
"2021","Quebec","2021A000224","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","6.1.9.1.3.1","929320","","","","0"
"2021","Quebec","2021A000224","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","6.1.9.1.4.1","13760","","","","0"
"2021","Quebec","2021A000224","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","6.1.9.1.10.1","184065","","","","0"
"2021","Quebec","2021A000224","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","6.1.9.1.105.1","101210","","","","0"
"2021","Quebec","2021A000224","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","6.1.9.1.202.1","100580","","","","0"
"2021","Quebec","2021A000224","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","6.1.9.1.268.1","129600","","","","0"
"2021","Quebec","2021A000224","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","6.1.9.1.358.1","46360","","","","0"
"2021","Quebec","2021A000224","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","6.1.9.1.422.1","213095","","","","0"
"2021","Quebec","2021A000224","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","6.1.9.1.527.1","95690","","","","0"
"2021","Quebec","2021A000224","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","6.1.9.1.671.1","15770","","","","0"
"2021","Quebec","2021A000224","Total - Age","College, CEGEP or other non-university certificate or diploma","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","6.1.9.1.725.1","29200","","","","0"
"2021","Quebec","2021A000224","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","6.1.12.1.3.1","816310","","","","0"
"2021","Quebec","2021A000224","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","6.1.12.1.4.1","21645","","","","0"
"2021","Quebec","2021A000224","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","6.1.12.1.10.1","198460","","","","0"
"2021","Quebec","2021A000224","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","6.1.12.1.105.1","120300","","","","0"
"2021","Quebec","2021A000224","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","6.1.12.1.202.1","69465","","","","0"
"2021","Quebec","2021A000224","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","6.1.12.1.268.1","200930","","","","0"
"2021","Quebec","2021A000224","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","6.1.12.1.358.1","44580","","","","0"
"2021","Quebec","2021A000224","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","6.1.12.1.422.1","106145","","","","0"
"2021","Quebec","2021A000224","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","6.1.12.1.527.1","33480","","","","0"
"2021","Quebec","2021A000224","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","6.1.12.1.671.1","5300","","","","0"
"2021","Quebec","2021A000224","Total - Age","Bachelor's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","6.1.12.1.725.1","16000","","","","0"
"2021","Quebec","2021A000224","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","6.1.15.1.3.1","299365","","","","0"
"2021","Quebec","2021A000224","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","6.1.15.1.4.1","11590","","","","0"
"2021","Quebec","2021A000224","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","6.1.15.1.10.1","67060","","","","0"
"2021","Quebec","2021A000224","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","6.1.15.1.105.1","56600","","","","0"
"2021","Quebec","2021A000224","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","6.1.15.1.202.1","28545","","","","0"
"2021","Quebec","2021A000224","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","6.1.15.1.268.1","81855","","","","0"
"2021","Quebec","2021A000224","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","6.1.15.1.358.1","16845","","","","0"
"2021","Quebec","2021A000224","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","6.1.15.1.422.1","22920","","","","0"
"2021","Quebec","2021A000224","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","6.1.15.1.527.1","8115","","","","0"
"2021","Quebec","2021A000224","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","6.1.15.1.671.1","1135","","","","0"
"2021","Quebec","2021A000224","Total - Age","Master's degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","6.1.15.1.725.1","4705","","","","0"
"2021","Quebec","2021A000224","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","6.1.16.1.3.1","51710","","","","0"
"2021","Quebec","2021A000224","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","6.1.16.1.4.1","1330","","","","0"
"2021","Quebec","2021A000224","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","6.1.16.1.10.1","2965","","","","0"
"2021","Quebec","2021A000224","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","6.1.16.1.105.1","8750","","","","0"
"2021","Quebec","2021A000224","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","6.1.16.1.202.1","9675","","","","0"
"2021","Quebec","2021A000224","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","6.1.16.1.268.1","24610","","","","0"
"2021","Quebec","2021A000224","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","6.1.16.1.358.1","1705","","","","0"
"2021","Quebec","2021A000224","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","6.1.16.1.422.1","1465","","","","0"
"2021","Quebec","2021A000224","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","6.1.16.1.527.1","665","","","","0"
"2021","Quebec","2021A000224","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","6.1.16.1.671.1","160","","","","0"
"2021","Quebec","2021A000224","Total - Age","Earned doctorate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","6.1.16.1.725.1","385","","","","0"
"2021","Ontario","2021A000235","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","7.1.2.1.3.1","675310","","","","0"
"2021","Ontario","2021A000235","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","7.1.2.1.4.1","3340","","","","0"
"2021","Ontario","2021A000235","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","7.1.2.1.10.1","50195","","","","0"
"2021","Ontario","2021A000235","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","7.1.2.1.105.1","4855","","","","0"
"2021","Ontario","2021A000235","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","7.1.2.1.202.1","6940","","","","0"
"2021","Ontario","2021A000235","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","7.1.2.1.268.1","18145","","","","0"
"2021","Ontario","2021A000235","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","7.1.2.1.358.1","16620","","","","0"
"2021","Ontario","2021A000235","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","7.1.2.1.422.1","278370","","","","0"
"2021","Ontario","2021A000235","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","7.1.2.1.527.1","184330","","","","0"
"2021","Ontario","2021A000235","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","7.1.2.1.671.1","40905","","","","0"
"2021","Ontario","2021A000235","Total - Age","No certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","7.1.2.1.725.1","71615","","","","0"
"2021","Ontario","2021A000235","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","7.1.3.1.3.1","2006695","","","","0"
"2021","Ontario","2021A000235","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","7.1.3.1.4.1","15085","","","","0"
"2021","Ontario","2021A000235","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","7.1.3.1.10.1","311870","","","","0"
"2021","Ontario","2021A000235","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","7.1.3.1.105.1","73040","","","","0"
"2021","Ontario","2021A000235","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","7.1.3.1.202.1","48510","","","","0"
"2021","Ontario","2021A000235","Total - Age","High (secondary) school diploma or equivalency certificate","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","7.1.3.1.268.1","96215","","","","0"
